,Time (Seconds),Lidar,Steer
42,10.76047,"[[-0.06304912269115448, -0.6230976581573486, 0.0018463515443727374], [0.1619226038455963, -14.404380798339844, 0.026581116020679474], [1.7825744152069092, -14.367758750915527, 0.010426215827465057], [3.440577268600464, -14.330132484436035, -0.0061014555394649506], [5.181188106536865, -14.29067611694336, -0.02345580980181694], [7.059791088104248, -14.248066902160645, -0.04218253865838051], [9.146615028381348, -14.201082229614258, -0.06298957765102386], [11.543744087219238, -14.146892547607422, -0.08688327670097351], [14.40123176574707, -14.082366943359375, -0.11537341773509979], [17.966529846191406, -14.001508712768555, -0.1509169042110443], [22.674116134643555, -13.895246505737305, -0.19784827530384064], [29.376169204711914, -13.743266105651855, -0.2646578848361969], [40.02061462402344, -13.50260066986084, -0.3707776665687561], [34.93624496459961, 8.38785171508789, -0.36315611004829407], [22.348373413085938, 8.102880477905273, -0.2376672327518463], [16.067020416259766, 7.961249351501465, -0.1750427931547165], [12.22392463684082, 7.873910903930664, -0.1367308795452118], [9.575596809387207, 7.814067363739014, -0.11032897979021072], [7.596696376800537, 7.769370079040527, -0.09059932827949524], [6.026398658752441, 7.734040260314941, -0.07494857907295227], [4.720831394195557, 7.704463958740234, -0.061932142823934555], [3.5922632217407227, 7.678907871246338, -0.05067897588014603], [2.5828726291656494, 7.656191349029541, -0.04061500355601311], [1.6525548696517944, 7.634827613830566, -0.03134208545088768], [0.7713729739189148, 7.6148271560668945, -0.022558555006980896], [-0.08536742627620697, 7.595416069030762, -0.014016417786478996]]",0.0013921996539586700
43,10.930578,"[[-0.06298473477363586, -0.6223543882369995, 0.0018160628387704492], [0.16137512028217316, -14.362504959106445, 0.025945624336600304], [1.777281403541565, -14.327272415161133, 0.00991489365696907], [3.431413173675537, -14.291205406188965, -0.006487922742962837], [5.1677446365356445, -14.253884315490723, -0.023715171962976456], [7.041634559631348, -14.21347713470459, -0.04230739548802376], [9.125443458557129, -14.168030738830566, -0.06297172605991364], [11.518558502197266, -14.116421699523926, -0.08671271800994873], [14.372795104980469, -14.05435848236084, -0.11502284556627274], [17.93532371520996, -13.977270126342773, -0.15036463737487793], [22.642040252685547, -13.875261306762695, -0.19704806804656982], [29.347640991210938, -13.730104446411133, -0.2635626494884491], [40.010501861572266, -13.499027252197266, -0.369337797164917], [34.97406005859375, 8.397146224975586, -0.36157190799713135], [22.407516479492188, 8.12445068359375, -0.23691874742507935], [16.121809005737305, 7.988245487213135, -0.1745682805776596], [12.272697448730469, 7.905258655548096, -0.13638797402381897], [9.616528511047363, 7.84744930267334, -0.11004088819026947], [7.630992412567139, 7.804635524749756, -0.09034205973148346], [6.054781436920166, 7.770354270935059, -0.07471145689487457], [4.744062423706055, 7.742131233215332, -0.061707381159067154], [3.6103456020355225, 7.717757225036621, -0.05046043172478676], [2.59608793258667, 7.695732116699219, -0.04040076956152916], [1.661566138267517, 7.675666332244873, -0.031128348782658577], [0.7757043242454529, 7.655982971191406, -0.02234199456870556], [-0.0859927386045456, 7.637242317199707, -0.01379676815122366]]",0.001364352559467660
44,11.042849,"[[-0.06322463601827621, -0.5611094832420349, 0.0016761397710070014], [0.00020751952251885086, -14.324577331542969, 0.026924286037683487], [1.6105175018310547, -14.291093826293945, 0.011025505140423775], [3.2539563179016113, -14.257265090942383, -0.005207252223044634], [4.976007461547852, -14.221603393554688, -0.022210730239748955], [6.829807758331299, -14.18299388885498, -0.04051486775279045], [8.884897232055664, -14.140464782714844, -0.060805585235357285], [11.237302780151367, -14.091580390930176, -0.08403316140174866], [14.03317642211914, -14.033452033996582, -0.11164264380931854], [17.50640869140625, -13.961624145507812, -0.14593768119812012], [22.068187713623047, -13.866766929626465, -0.1909824013710022], [28.51595687866211, -13.73326301574707, -0.2546488642692566], [38.64513397216797, -13.522818565368652, -0.3546696901321411], [37.01039123535156, 8.447694778442383, -0.37988948822021484], [23.330562591552734, 8.164076805114746, -0.2448088377714157], [16.66446304321289, 8.02554702758789, -0.17898760735988617], [12.639238357543945, 7.942144393920898, -0.13923953473567963], [9.886873245239258, 7.8850226402282715, -0.11206401884555817], [7.841846942901611, 7.842534065246582, -0.09187205880880356], [6.22694206237793, 7.808963298797607, -0.07592491060495377], [4.889317512512207, 7.7815446853637695, -0.06271175295114517], [3.735572338104248, 7.757443904876709, -0.05132183060050011], [2.706636905670166, 7.736221790313721, -0.04116401448845863], [1.760842204093933, 7.716484069824219, -0.03182598203420639], [0.8672170639038086, 7.698116302490234, -0.02299964800477028], [-0.00021728515275754035, 7.680026531219482, -0.014435271732509136]]",0.001342470937555210
45,11.172849,"[[-0.06291429698467255, -0.557935357093811, 0.00164451589807868], [0.00018554687267169356, -14.284939765930176, 0.026331748813390732], [1.6060223579406738, -14.25309944152832, 0.010542831383645535], [3.2459959983825684, -14.220203399658203, -0.005579795688390732], [4.96417236328125, -14.186039924621582, -0.022474708035588264], [6.814218521118164, -14.149736404418945, -0.04066558927297592], [8.865161895751953, -14.108625411987305, -0.06083236634731293], [11.213980674743652, -14.062177658081055, -0.08392665535211563], [14.006436347961426, -14.006569862365723, -0.1113850399851799], [17.476791381835938, -13.938060760498047, -0.14551033079624176], [22.037092208862305, -13.84725570678711, -0.19034774601459503], [28.487321853637695, -13.719518661499023, -0.25377053022384644], [38.63064956665039, -13.518110275268555, -0.3535088896751404], [37.041133880615234, 8.45486068725586, -0.3784429728984833], [23.38680648803711, 8.183758735656738, -0.24418014287948608], [16.717803955078125, 8.051258087158203, -0.17860838770866394], [12.68515682220459, 7.970888614654541, -0.1389601081609726], [9.926652908325195, 7.916589736938477, -0.11183375865221024], [7.875431537628174, 7.875855922698975, -0.09166606515645981], [6.254776954650879, 7.843591690063477, -0.07572971284389496], [4.911250114440918, 7.816919803619385, -0.06252063810825348], [3.7528884410858154, 7.793765068054199, -0.051133040338754654], [2.7197771072387695, 7.773312091827393, -0.040973205119371414], [1.76971435546875, 7.75439453125, -0.03163120150566101], [0.8718227744102478, 7.7368011474609375, -0.02280128374695778], [-0.0002218627923866734, 7.71940279006958, -0.01422962173819542]]",0.0013190186304804600
46,11.329612,"[[-0.06269027292728424, -0.6195781826972961, 0.0017348480178043246], [0.16009460389614105, -14.243072509765625, 0.024239271879196167], [1.7632708549499512, -14.212672233581543, 0.008537978865206242], [3.4046757221221924, -14.181537628173828, -0.007536888122558594], [5.129567623138428, -14.149006843566895, -0.02443050406873226], [6.993125915527344, -14.113146781921387, -0.04267517104744911], [9.064760208129883, -14.073979377746582, -0.0629710778594017], [11.447160720825195, -14.02880573272705, -0.08630061894655228], [14.29185962677002, -13.974925994873047, -0.11416152864694595], [17.845989227294922, -13.907309532165527, -0.1489688903093338], [22.54821014404297, -13.81832218170166, -0.19502241909503937], [29.26327133178711, -13.690876960754395, -0.26078689098358154], [39.97629165649414, -13.487296104431152, -0.36570730805397034], [35.08488845825195, 8.42361831665039, -0.3576619625091553], [22.577804565429688, 8.186152458190918, -0.23517188429832458], [16.279531478881836, 8.06656551361084, -0.17348472774028778], [12.409329414367676, 7.99330997467041, -0.1355840265750885], [9.732728958129883, 7.942272186279297, -0.10937350988388062], [7.728705406188965, 7.904475688934326, -0.08974532783031464], [6.135844707489014, 7.87428092956543, -0.07414741069078445], [4.809547424316406, 7.849045753479004, -0.06115669012069702], [3.6614816188812256, 7.827111721038818, -0.049912452697753906], [2.633728265762329, 7.8076324462890625, -0.03984817489981651], [1.685901165008545, 7.789647579193115, -0.030564917251467705], [0.7874908447265625, 7.772469520568848, -0.021763648837804794], [-0.08725707978010178, 7.755799293518066, -0.013199271634221077]]",0.001296532256252340
47,11.475897,"[[-0.06292343139648438, -0.6204646229743958, 0.0017188644269481301], [0.15964660048484802, -14.205458641052246, 0.023802375420928], [1.75859797000885, -14.176458358764648, 0.008199615404009819], [3.3966517448425293, -14.146892547607422, -0.007778663653880358], [5.117481231689453, -14.115556716918945, -0.024575194343924522], [6.976937294006348, -14.082011222839355, -0.04272022098302841], [9.04582405090332, -14.044539451599121, -0.06290458887815475], [11.424448013305664, -14.001506805419922, -0.08611877262592316], [14.266413688659668, -13.949993133544922, -0.11383891850709915], [17.81791114807129, -13.885478973388672, -0.14849819242954254], [22.51976776123047, -13.800485610961914, -0.1943751871585846], [29.2371883392334, -13.678741455078125, -0.2599230408668518], [39.96729278564453, -13.484228134155273, -0.36461544036865234], [35.11745071411133, 8.431212425231934, -0.35657259821891785], [22.629669189453125, 8.204898834228516, -0.2347198873758316], [16.329204559326172, 8.090963363647461, -0.17324596643447876], [12.451841354370117, 8.020692825317383, -0.13541293144226074], [9.769546508789062, 7.972280502319336, -0.10923732817173004], [7.759266376495361, 7.935721397399902, -0.08962272107601166], [6.161348342895508, 7.906896591186523, -0.0740320160984993], [4.8300909996032715, 7.882674217224121, -0.06104473024606705], [3.6781675815582275, 7.86221170425415, -0.04979896545410156], [2.6457359790802, 7.843110084533691, -0.0397290401160717], [1.693827748298645, 7.825677394866943, -0.03044036775827408], [0.7910598516464233, 7.809385776519775, -0.021633071824908257], [-0.08760803192853928, 7.793514728546143, -0.0130587387830019]]",0.0012694351688997000
48,11.605741,"[[-0.06292533874511719, -0.6206044554710388, 0.0017044448759406805], [0.1589508056640625, -14.169914245605469, 0.02346218004822731], [1.7546172142028809, -14.14199161529541, 0.007950439117848873], [3.388697624206543, -14.113654136657715, -0.007936934940516949], [5.106268405914307, -14.084064483642578, -0.02464008331298828], [6.962627410888672, -14.052072525024414, -0.04268428683280945], [9.027824401855469, -14.016575813293457, -0.06276748329401016], [11.403796195983887, -13.97560977935791, -0.08587024360895157], [14.241899490356445, -13.92647933959961, -0.11346549540758133], [17.791728973388672, -13.865296363830566, -0.14797984063625336], [22.49312973022461, -13.784132957458496, -0.1936868578195572], [29.214557647705078, -13.668183326721191, -0.2590450644493103], [39.9621696472168, -13.482747077941895, -0.3635375499725342], [35.142337799072266, 8.43732738494873, -0.3555033504962921], [22.67690658569336, 8.22211742401123, -0.23430278897285461], [16.37443733215332, 8.113533973693848, -0.1730242520570755], [12.491480827331543, 8.046209335327148, -0.13527339696884155], [9.803582191467285, 8.000283241271973, -0.10913760960102081], [7.788240909576416, 7.965442180633545, -0.08954089879989624], [6.185290336608887, 7.937419414520264, -0.07395614683628082], [4.849670886993408, 7.9144511222839355, -0.06097282096743584], [3.693228006362915, 7.894777774810791, -0.04972594976425171], [2.6571264266967773, 7.876790523529053, -0.03965450078248978], [1.7012051343917847, 7.860344886779785, -0.030360983684659004], [0.7949541807174683, 7.8448052406311035, -0.021546095609664917], [-0.08829711377620697, 7.829052448272705, -0.012963675893843174]]",0.0012296115508668600
49,11.754261,"[[-0.06324483454227448, -0.5604234933853149, 0.001590309082530439], [0.00040954590076580644, -14.137914657592773, 0.024734649807214737], [1.5902178287506104, -14.111772537231445, 0.009328003041446209], [3.215224504470825, -14.08508014678955, -0.006415557581931353], [4.919034481048584, -14.057148933410645, -0.022927360609173775], [6.755132675170898, -14.0270357131958, -0.04071987047791481], [8.793134689331055, -13.993633270263672, -0.060466498136520386], [11.128658294677734, -13.955414772033691, -0.08310283720493317], [13.909411430358887, -13.909585952758789, -0.11005054414272308], [17.3703556060791, -13.853092193603516, -0.1435900777578354], [21.92696762084961, -13.7783784866333, -0.1877468079328537], [28.389545440673828, -13.672259330749512, -0.250365287065506], [38.592552185058594, -13.505036354064941, -0.34924232959747314], [37.12578582763672, 8.473987579345703, -0.37352392077445984], [23.58114242553711, 8.251680374145508, -0.24227210879325867], [16.90694236755371, 8.142333030700684, -0.1775951385498047], [12.851916313171387, 8.075946807861328, -0.13830307126045227], [10.068408012390137, 8.029653549194336, -0.11132899671792984], [7.995622158050537, 7.996196269989014, -0.09124435484409332], [6.354671955108643, 7.9690842628479, -0.07534335553646088], [4.993025302886963, 7.946832656860352, -0.062145233154296875], [3.817084550857544, 7.927265644073486, -0.05075263977050781], [2.7676875591278076, 7.910328388214111, -0.04058216139674187], [1.8015297651290894, 7.894388198852539, -0.03122081607580185], [0.887638509273529, 7.879465579986572, -0.022363929077982903], [-0.00024505614419467747, 7.864960193634033, -0.013759917579591274]]",0.001176469482535570
50,11.880044,"[[-0.06293453276157379, -0.5582558512687683, 0.0015759277157485485], [0.00029235839610919356, -14.104628562927246, 0.02451862208545208], [1.5867449045181274, -14.079957008361816, 0.009197082370519638], [3.2080514430999756, -14.054823875427246, -0.006463546771556139], [4.90885066986084, -14.028400421142578, -0.02289257012307644], [6.741941452026367, -13.999906539916992, -0.040598221123218536], [8.776753425598145, -13.968037605285645, -0.06025352329015732], [11.10987377166748, -13.931615829467773, -0.08279147744178772], [13.888503074645996, -13.88833236694336, -0.1096252053976059], [17.34783935546875, -13.83458423614502, -0.1430414617061615], [21.903730392456055, -13.763669967651367, -0.18705077469348907], [28.37030029296875, -13.663007736206055, -0.2495119422674179], [38.59051513671875, -13.503862380981445, -0.3482314348220825], [37.13365173339844, 8.475808143615723, -0.37241262197494507], [23.62071418762207, 8.265641212463379, -0.24188758432865143], [16.946956634521484, 8.1616792678833, -0.17742499709129333], [12.887900352478027, 8.09830093383789, -0.13821853697299957], [10.100333213806152, 8.05507755279541, -0.11129195988178253], [8.02200698852539, 8.022428512573242, -0.09121596813201904], [6.376944541931152, 7.996994495391846, -0.07532791048288345], [5.011373996734619, 7.975935459136963, -0.062134627252817154], [3.8318560123443604, 7.957463264465332, -0.05074271932244301], [2.7782185077667236, 7.940835952758789, -0.040568046271800995], [1.8088302612304688, 7.925872802734375, -0.031202087178826332], [0.8914580941200256, 7.911698818206787, -0.02233920991420746], [1.5258788153005298e-06, 7.89804744720459, -0.013729057274758816]]",0.0011193117253500800
51,12.002275,"[[-0.06271125376224518, -0.6191577315330505, 0.001672287005931139], [0.1582079976797104, -14.070383071899414, 0.02278614044189453], [1.742681860923767, -14.04692268371582, 0.007529067806899548], [3.366787910461426, -14.023221015930176, -0.008109397254884243], [5.075145244598389, -13.997925758361816, -0.024558676406741142], [6.9219512939453125, -13.970633506774902, -0.04234176501631737], [8.9786376953125, -13.940187454223633, -0.062150802463293076], [11.346296310424805, -13.905301094055176, -0.08494792878627777], [14.17794132232666, -13.863813400268555, -0.1122121810913086], [17.722444534301758, -13.811446189880371, -0.14634352922439575], [22.42384910583496, -13.741808891296387, -0.1916138380765915], [29.160457611083984, -13.642477989196777, -0.2564816176891327], [39.964237213134766, -13.483025550842285, -0.3605091869831085], [35.188865661621094, 8.44858169555664, -0.3525337278842926], [22.79799461364746, 8.266079902648926, -0.23322181403636932], [16.494335174560547, 8.172988891601562, -0.17252281308174133], [12.598904609680176, 8.115321159362793, -0.13501372933387756], [9.896174430847168, 8.075655937194824, -0.10898696631193161], [7.8668742179870605, 8.04581356048584, -0.08944664150476456], [6.250763416290283, 8.021747589111328, -0.07388683408498764], [4.902798652648926, 8.001490592956543, -0.06091022491455078], [3.735212564468384, 7.984562873840332, -0.04966346547007561], [2.6882247924804688, 7.969203948974609, -0.03958427160978317], [1.7219496965408325, 7.954989910125732, -0.030277175828814507], [0.8046575784683228, 7.941442489624023, -0.021444739773869514], [-0.08922210335731506, 7.92811918258667, -0.012839393690228462]]",0.0010615462518028700
52,12.131841,"[[-0.06298673152923584, -0.5577287673950195, 0.0015577697195112705], [0.0003826904285233468, -14.042015075683594, 0.024074630811810493], [1.5796819925308228, -14.020112037658691, 0.008910827338695526], [3.194869041442871, -13.997631072998047, -0.006594657897949219], [4.889712810516357, -13.973677635192871, -0.02286350168287754], [6.716782093048096, -13.948305130004883, -0.04040367156267166], [8.746356964111328, -13.919897079467773, -0.05988635867834091], [11.0743408203125, -13.887542724609375, -0.08223655819892883], [13.848189353942871, -13.848991394042969, -0.1088639423251152], [17.30430030822754, -13.800537109375, -0.14204497635364532], [21.861772537231445, -13.736886978149414, -0.18578781187534332], [28.336029052734375, -13.6464204788208, -0.24794211983680725], [38.58909225463867, -13.503484725952148, -0.34637176990509033], [37.14529800415039, 8.478607177734375, -0.3702329993247986], [23.69205093383789, 8.290623664855957, -0.24108679592609406], [17.02176284790039, 8.197772979736328, -0.17705108225345612], [12.955166816711426, 8.140570640563965, -0.1380149871110916], [10.15903091430664, 8.101859092712402, -0.11117199063301086], [8.07215404510498, 8.072575569152832, -0.091140016913414], [6.4189887046813965, 8.049736022949219, -0.07526973634958267], [5.045849323272705, 8.030624389648438, -0.062084656208753586], [3.858766794204712, 8.013799667358398, -0.05069328099489212], [2.7988545894622803, 7.998971939086914, -0.0405154787003994], [1.8225054740905762, 7.985556602478027, -0.031144026666879654], [0.8982641696929932, 7.972720623016357, -0.022270316258072853], [0.00012359618267510086, 7.96011209487915, -0.013647194020450115]]",0.0010016286468237800
53,12.246953,"[[-0.06277383863925934, -0.5585655570030212, 0.0015497588319703937], [0.00018310546875, -14.011927604675293, 0.02379070222377777], [1.5766271352767944, -13.991006851196289, 0.008706016466021538], [3.188615083694458, -13.969592094421387, -0.006724929437041283], [4.880282878875732, -13.947331428527832, -0.02291889116168022], [6.704682350158691, -13.923381805419922, -0.04038146883249283], [8.731682777404785, -13.896682739257812, -0.05977863073348999], [11.057692527770996, -13.8660249710083, -0.0820399820804596], [13.829042434692383, -13.829317092895508, -0.10856616497039795], [17.283374786376953, -13.78368091583252, -0.14163269102573395], [21.84073257446289, -13.72385025024414, -0.1852497011423111], [28.319217681884766, -13.63824462890625, -0.24725432693958282], [38.58729553222656, -13.503002166748047, -0.34553930163383484], [37.151668548583984, 8.480020523071289, -0.36915159225463867], [23.727481842041016, 8.303112983703613, -0.240671768784523], [17.05774688720703, 8.215072631835938, -0.17683029174804688], [12.988142967224121, 8.161360740661621, -0.13788078725337982], [10.186969757080078, 8.124256134033203, -0.11107051372528076], [8.096579551696777, 8.097134590148926, -0.09106121212244034], [6.4394211769104, 8.075194358825684, -0.07519824802875519], [5.062201023101807, 8.056893348693848, -0.06201877444982529], [3.8723955154418945, 8.041524887084961, -0.05062953755259514], [2.8087496757507324, 8.027321815490723, -0.04044990614056587], [1.8286901712417603, 8.013904571533203, -0.03107318840920925], [0.9014068245887756, 8.001704216003418, -0.022195318713784218], [-0.0003045654157176614, 7.989905834197998, -0.013566245324909687]]",0.0009483049290751270
54,12.385383,"[[-0.06288634985685349, -0.5573362708091736, 0.001532325753942132], [0.0003192138683516532, -13.983283042907715, 0.023445511236786842], [1.5736535787582397, -13.96347713470459, 0.008430861867964268], [3.182554244995117, -13.943766593933105, -0.006925696972757578], [4.871803283691406, -13.922592163085938, -0.023045271635055542], [6.69387674331665, -13.899956703186035, -0.040433578193187714], [8.718208312988281, -13.874775886535645, -0.059749409556388855], [11.041298866271973, -13.846040725708008, -0.08192260563373566], [13.811274528503418, -13.811050415039062, -0.10835464298725128], [17.264442443847656, -13.768451690673828, -0.14131054282188416], [21.82122230529785, -13.711671829223633, -0.18479540944099426], [28.304113388061523, -13.631000518798828, -0.24666301906108856], [38.58814239501953, -13.50287914276123, -0.3448069989681244], [37.15484619140625, 8.48074722290039, -0.36802157759666443], [23.758724212646484, 8.313745498657227, -0.24018321931362152], [17.09099578857422, 8.230986595153809, -0.17654810845851898], [13.018229484558105, 8.180340766906738, -0.13767971098423004], [10.213813781738281, 8.145489692687988, -0.11091545224189758], [8.119083404541016, 8.119488716125488, -0.0909237265586853], [6.458186626434326, 8.098587036132812, -0.07507671415805817], [5.077736854553223, 8.081483840942383, -0.061902426183223724], [3.884542226791382, 8.06686782836914, -0.05051429569721222], [2.8180153369903564, 8.05368709564209, -0.040336187928915024], [1.835327386856079, 8.04141616821289, -0.030958594754338264], [0.904404878616333, 8.029586791992188, -0.022078322246670723], [-0.0002560424618422985, 8.018256187438965, -0.013443107716739178]]",0.0008911509820577620
55,12.545212,"[[-0.06301284581422806, -0.5597966909408569, 0.001522712642326951], [0.00012756347132381052, -13.956195831298828, 0.023027343675494194], [1.570626139640808, -13.93783187866211, 0.008084220811724663], [3.177013874053955, -13.918968200683594, -0.007202644366770983], [4.863589286804199, -13.899005889892578, -0.023249205201864243], [6.683172225952148, -13.877931594848633, -0.04056568071246147], [8.704833984375, -13.854201316833496, -0.05980216711759567], [11.025853157043457, -13.82689094543457, -0.08189132809638977], [13.793876647949219, -13.794330596923828, -0.10822585970163345], [17.246109008789062, -13.753912925720215, -0.14107662439346313], [21.802928924560547, -13.70036506652832, -0.18444034457206726], [28.289690017700195, -13.62423324584961, -0.2461632937192917], [38.588558197021484, -13.50353717803955, -0.3441610336303711], [37.15679168701172, 8.481346130371094, -0.36684665083885193], [23.788631439208984, 8.324480056762695, -0.2396387755870819], [17.122591018676758, 8.246167182922363, -0.176203653216362], [13.046757698059082, 8.198338508605957, -0.13742388784885406], [10.238340377807617, 8.165107727050781, -0.11070170998573303], [8.140629768371582, 8.14095687866211, -0.0907362699508667], [6.476158142089844, 8.121358871459961, -0.07489708065986633], [5.092157363891602, 8.104796409606934, -0.06173320487141609], [3.8962645530700684, 8.091009140014648, -0.05034980550408363], [2.826695680618286, 8.07851505279541, -0.04017192870378494], [1.8409661054611206, 8.06686782836914, -0.030793456360697746], [0.9078536629676819, 8.056050300598145, -0.021911505609750748], [6.0119626141386107e-05, 8.045415878295898, -0.013274535536766052]]",0.0008334587215977850
56,12.705495,"[[-0.06262510269880295, -0.5570797324180603, 0.0014962005661800504], [0.0002636718563735485, -13.929988861083984, 0.02254108339548111], [1.5674877166748047, -13.912941932678223, 0.007665862794965506], [3.1712911128997803, -13.895308494567871, -0.007552222814410925], [4.855627536773682, -13.876574516296387, -0.023529967293143272], [6.673205375671387, -13.856072425842285, -0.04077407717704773], [8.692123413085938, -13.834163665771484, -0.05993568152189255], [11.011162757873535, -13.808329582214355, -0.08194209635257721], [13.777483940124512, -13.777925491333008, -0.10818763822317123], [17.228252410888672, -13.739386558532715, -0.14093002676963806], [21.78572654724121, -13.689252853393555, -0.18417060375213623], [28.27547836303711, -13.617323875427246, -0.24575918912887573], [38.588558197021484, -13.503433227539062, -0.3436090648174286], [37.15975570678711, 8.48188304901123, -0.36565208435058594], [23.81681251525879, 8.334249496459961, -0.23905089497566223], [17.15313148498535, 8.260854721069336, -0.1758200079202652], [13.074070930480957, 8.215408325195312, -0.13711760938167572], [10.262670516967773, 8.184450149536133, -0.11043773591518402], [8.160622596740723, 8.161299705505371, -0.09049537777900696], [6.493357181549072, 8.142943382263184, -0.0746762827038765], [5.10647439956665, 8.127559661865234, -0.06151401251554489], [3.9073784351348877, 8.114204406738281, -0.05013492330908775], [2.8350210189819336, 8.102548599243164, -0.03995956480503082], [1.846596360206604, 8.091556549072266, -0.030581854283809662], [0.9104430675506592, 8.081300735473633, -0.02169807441532612], [4.6081542677711695e-05, 8.071142196655273, -0.01306022610515356]]",0.000782467178593375
57,12.82762,"[[-0.06306325644254684, -0.5596007704734802, 0.0014804458478465676], [0.00019348143541719764, -13.905461311340332, 0.021982382982969284], [1.56524658203125, -13.889069557189941, 0.007174644153565168], [3.166372299194336, -13.872480392456055, -0.007975807413458824], [4.8481245040893555, -13.854971885681152, -0.023890379816293716], [6.662864685058594, -13.835960388183594, -0.041061706840991974], [8.680304527282715, -13.814887046813965, -0.060152165591716766], [10.997726440429688, -13.790950775146484, -0.08207515627145767], [13.761540412902832, -13.762032508850098, -0.10822974890470505], [17.211135864257812, -13.72619342803955, -0.14087046682834625], [21.768896102905273, -13.678811073303223, -0.18399500846862793], [28.26250457763672, -13.611010551452637, -0.24543902277946472], [38.58856964111328, -13.50350284576416, -0.3431464731693268], [37.163265228271484, 8.482556343078613, -0.3644387423992157], [23.845436096191406, 8.344351768493652, -0.23842723667621613], [17.181732177734375, 8.274683952331543, -0.17537188529968262], [13.100897789001465, 8.232149124145508, -0.13675709068775177], [10.285409927368164, 8.202764511108398, -0.1101200059056282], [8.180315017700195, 8.180899620056152, -0.09020160138607025], [6.510005950927734, 8.16355037689209, -0.07439372688531876], [5.119988918304443, 8.149118423461914, -0.06124461814761162], [3.918104410171509, 8.136649131774902, -0.04987220838665962], [2.8428893089294434, 8.125362396240234, -0.03969833254814148], [1.8519524335861206, 8.114741325378418, -0.030321845784783363], [0.9128512144088745, 8.104894638061523, -0.02143768221139908], [-7.843017374398187e-05, 8.095620155334473, -0.012797927483916283]]",0.0007347141470430360
58,12.961022,"[[-0.0630403682589531, -0.5600692629814148, 0.001456031808629632], [0.00036865234142169356, -13.881685256958008, 0.021352462470531464], [1.562489628791809, -13.866443634033203, 0.006612205412238836], [3.161282539367676, -13.850790977478027, -0.008476486429572105], [4.840609550476074, -13.834135055541992, -0.024321211501955986], [6.65354585647583, -13.816389083862305, -0.04142795503139496], [8.668929100036621, -13.796883583068848, -0.06044284626841545], [10.984184265136719, -13.77401065826416, -0.08228908479213715], [13.746543884277344, -13.746879577636719, -0.10835441201925278], [17.195035934448242, -13.713191986083984, -0.1408929079771042], [21.752548217773438, -13.668217658996582, -0.18389560282230377], [28.249940872192383, -13.604772567749023, -0.24520213901996613], [38.589073181152344, -13.503459930419922, -0.3427669107913971], [37.16680908203125, 8.483480453491211, -0.36319026350975037], [23.87153434753418, 8.353547096252441, -0.23773379623889923], [17.209003448486328, 8.287871360778809, -0.17487017810344696], [13.125802040100098, 8.247876167297363, -0.1363409012556076], [10.307263374328613, 8.220149040222168, -0.10974502563476562], [8.199122428894043, 8.199505805969238, -0.0898541584610939], [6.52558708190918, 8.183364868164062, -0.07406231015920639], [5.132965087890625, 8.169646263122559, -0.060922544449567795], [3.92822265625, 8.157593727111816, -0.049555547535419464], [2.850820302963257, 8.147318840026855, -0.03938667103648186], [1.8573510646820068, 8.137602806091309, -0.03001285530626774], [0.9156469702720642, 8.128193855285645, -0.021130293607711792], [-0.00013854980352334678, 8.119156837463379, -0.01248851791024208]]",0.0006895207174971020
59,13.116991,"[[-0.06285852193832397, -0.6206798553466797, 0.001517066964879632], [0.15530212223529816, -13.857810974121094, 0.019220389425754547], [1.7170873880386353, -13.843531608581543, 0.004524726886302233], [3.3202102184295654, -13.828388214111328, -0.010556831024587154], [5.007976055145264, -13.813189506530762, -0.026439514011144638], [6.835742473602295, -13.796226501464844, -0.04363799840211868], [8.873839378356934, -13.77734375, -0.0628177598118782], [11.224146842956543, -13.755825996398926, -0.08493553102016449], [14.0411376953125, -13.72969913482666, -0.11143958568572998], [17.576086044311523, -13.69723892211914, -0.14470691978931427], [22.2801456451416, -13.653647422790527, -0.18896853923797607], [29.051025390625, -13.591493606567383, -0.25268909335136414], [39.98573303222656, -13.49032974243164, -0.35557666420936584], [35.2651252746582, 8.466805458068848, -0.34399279952049255], [23.04060935974121, 8.353734970092773, -0.22896412014961243], [16.742504119873047, 8.295758247375488, -0.16969768702983856], [12.8228759765625, 8.259736061096191, -0.132816880941391], [10.091014862060547, 8.23459529876709, -0.10710769146680832], [8.032974243164062, 8.21561050415039, -0.08774150907993317], [6.3902177810668945, 8.200448989868164, -0.07228187471628189], [5.017348766326904, 8.18789291381836, -0.059363171458244324], [3.8250770568847656, 8.176851272583008, -0.048145752400159836], [2.7551350593566895, 8.16698932647705, -0.03807678073644638], [1.7658193111419678, 8.157952308654785, -0.02876693569123745], [0.8255813121795654, 8.149185180664062, -0.019920196384191513], [-0.09151763468980789, 8.14089298248291, -0.011291083879768848]]",0.0006454567968970250
