,Time (Seconds),Lidar,Steer
54,13.822908,"[[-0.06292713433504105, -0.6993188261985779, 0.0016767119523137808], [0.15177610516548157, -6.75887393951416, 0.00890708900988102], [0.9143026471138, -6.749207019805908, 0.0015694426838308573], [1.6981654167175293, -6.739269256591797, -0.0059742736630141735], [2.525315761566162, -6.728782653808594, -0.01393356267362833], [3.422626256942749, -6.7174072265625, -0.02256809175014496], [4.425611972808838, -6.704691410064697, -0.03222045674920082], [5.585050106048584, -6.689992427825928, -0.04337829351425171], [6.97847843170166, -6.672327041625977, -0.056785810738801956], [8.733678817749023, -6.650075435638428, -0.07367751747369766], [11.080135345458984, -6.620327472686768, -0.09625782072544098], [14.479588508605957, -6.577230453491211, -0.128972589969635], [20.025421142578125, -6.506922245025635, -0.1823391318321228], [31.09274673461914, -6.36661434173584, -0.2888402044773102], [42.743797302246094, 11.282498359680176, -0.427798330783844], [28.603328704833984, 11.103229522705078, -0.29172268509864807], [21.01515007019043, 11.00702953338623, -0.2187032699584961], [16.183412551879883, 10.945775032043457, -0.17220500111579895], [12.76439094543457, 10.90242862701416, -0.13930362462997437], [10.160684585571289, 10.869420051574707, -0.1142488420009613], [8.064671516418457, 10.84284782409668, -0.09407630562782288], [6.300867557525635, 10.820487022399902, -0.07710433751344681], [4.760210037231445, 10.800954818725586, -0.06227912753820419], [3.370136260986328, 10.783331871032715, -0.04890228062868118], [2.0787413120269775, 10.766960144042969, -0.03647559881210327], [0.8459547162055969, 10.751331329345703, -0.02461070939898491], [-0.36162883043289185, 10.736021041870117, -0.012991294264793396]]",0.0008695997067848318
55,13.979023,"[[-0.06292920559644699, -0.6993662118911743, 0.0016520308563485742], [0.15117894113063812, -6.732341289520264, 0.00865379348397255], [0.9107773303985596, -6.723212718963623, 0.0013668059837073088], [1.6917561292648315, -6.713828086853027, -0.00612575514242053], [2.5159835815429688, -6.70392370223999, -0.01403404213488102], [3.4102795124053955, -6.693177223205566, -0.022613830864429474], [4.4100751876831055, -6.681163311004639, -0.03220561891794205], [5.5660858154296875, -6.667271614074707, -0.043296393007040024], [6.955726146697998, -6.650572776794434, -0.0566282644867897], [8.706698417663574, -6.6295318603515625, -0.07342647016048431], [11.048443794250488, -6.6013922691345215, -0.09589351713657379], [14.44298267364502, -6.560600280761719, -0.12846308946609497], [19.98564910888672, -6.493996620178223, -0.18163615465164185], [31.064672470092773, -6.360862731933594, -0.2879292666912079], [42.736820220947266, 11.280659675598145, -0.4261740446090698], [28.62352180480957, 11.111063957214355, -0.29076823592185974], [21.039794921875, 11.019932746887207, -0.2180139422416687], [16.20720100402832, 10.961861610412598, -0.17164874076843262], [12.785828590393066, 10.920747756958008, -0.1388241946697235], [10.179386138916016, 10.889427185058594, -0.11381763219833374], [8.080572128295898, 10.864206314086914, -0.09368225187063217], [6.313971519470215, 10.842978477478027, -0.07673351466655731], [4.770557880401611, 10.824430465698242, -0.06192374974489212], [3.377758502960205, 10.807693481445312, -0.04856326803565025], [2.083603620529175, 10.792142868041992, -0.036145590245723724], [0.847999632358551, 10.777295112609863, -0.024291228502988815], [-0.36252811551094055, 10.762748718261719, -0.012676887214183807]]",0.000825052348855326
56,14.101686,"[[-0.06292393058538437, -0.7997229695320129, 0.0017730711260810494], [0.22587640583515167, -6.705997943878174, 0.007673987653106451], [0.9839131832122803, -6.6973700523376465, 0.0004228591569699347], [1.7653956413269043, -6.688475131988525, -0.007053069304674864], [2.592529535293579, -6.679060935974121, -0.014965246431529522], [3.492656707763672, -6.668815612792969, -0.02357490174472332], [4.502376079559326, -6.657323360443115, -0.03323371708393097], [5.674341201782227, -6.643984794616699, -0.04444407671689987], [7.089532852172852, -6.627877712249756, -0.057980988174676895], [8.88277530670166, -6.6074676513671875, -0.07513400167226791], [11.298585891723633, -6.5799713134765625, -0.09824369847774506], [14.836901664733887, -6.539699077606201, -0.13208678364753723], [20.708337783813477, -6.472872257232666, -0.1882515549659729], [32.808021545410156, -6.33515739440918, -0.3039874732494354], [40.78630828857422, 11.256781578063965, -0.4059595763683319], [27.689777374267578, 11.107720375061035, -0.28068891167640686], [20.488290786743164, 11.025754928588867, -0.21180088818073273], [15.837499618530273, 10.972821235656738, -0.16731305420398712], [12.515430450439453, 10.93501091003418, -0.1355353444814682], [9.967998504638672, 10.90601634979248, -0.11116980016231537], [7.906139850616455, 10.882548332214355, -0.09144678711891174], [6.163323402404785, 10.862711906433105, -0.07477550208568573], [4.635160446166992, 10.845320701599121, -0.06015856936573982], [3.251695394515991, 10.829573631286621, -0.04692428186535835], [1.9623943567276, 10.814898490905762, -0.034591708332300186], [0.7280409336090088, 10.800848960876465, -0.022784840315580368], [-0.4845465123653412, 10.78704833984375, -0.011186369694769382]]",0.0007821662814142821
57,14.291004,"[[-0.06292715668678284, -0.7997463345527649, 0.0017434310866519809], [0.22505103051662445, -6.681586265563965, 0.00741653423756361], [0.9803928732872009, -6.6734490394592285, 0.0002122878941008821], [1.7592049837112427, -6.665059566497803, -0.007216644007712603], [2.583644390106201, -6.6561784744262695, -0.015079154632985592], [3.4809749126434326, -6.646512508392334, -0.02363773249089718], [4.487732887268066, -6.635666847229004, -0.03324020281434059], [5.656473159790039, -6.623077392578125, -0.044388312846422195], [7.068129539489746, -6.607870101928711, -0.05785106495022774], [8.857410430908203, -6.588595867156982, -0.07491683959960938], [11.268783569335938, -6.562620162963867, -0.09791640937328339], [14.802543640136719, -6.5245537757873535, -0.13161879777908325], [20.67141342163086, -6.461332321166992, -0.18759825825691223], [32.78561782836914, -6.330834865570068, -0.3031390309333801], [40.78476333618164, 11.25634765625, -0.4044763743877411], [27.709177017211914, 11.115492820739746, -0.2797570824623108], [20.510971069335938, 11.037952423095703, -0.21110503375530243], [15.85918140411377, 10.987842559814453, -0.16673704981803894], [12.53492259979248, 10.952032089233398, -0.13503211736679077], [9.984952926635742, 10.924564361572266, -0.11071136593818665], [7.92050313949585, 10.902325630187988, -0.09101852029561996], [6.175136089324951, 10.883522987365723, -0.0743727833032608], [4.644443511962891, 10.867034912109375, -0.05977332964539528], [3.2584598064422607, 10.852104187011719, -0.04655448719859123], [1.966620922088623, 10.838188171386719, -0.034231528639793396], [0.7296614646911621, 10.824861526489258, -0.022434577345848083], [-0.4856536388397217, 10.811771392822266, -0.010843810625374317]]",0.0007409403998516959
58,14.403366,"[[-0.0629296749830246, -0.7997932434082031, 0.001713447505608201], [0.22426198422908783, -6.658179759979248, 0.007158584427088499], [0.97702556848526, -6.650510787963867, -6.103515488575795e-07], [1.7532840967178345, -6.642602443695068, -0.007383117452263832], [2.5751259326934814, -6.63422966003418, -0.015199050307273865], [3.469757318496704, -6.625115394592285, -0.02370777167379856], [4.47367000579834, -6.614887714385986, -0.033256035298109055], [5.639332294464111, -6.603011131286621, -0.04434192553162575], [7.04758882522583, -6.588664531707764, -0.05773456394672394], [8.833043098449707, -6.570474147796631, -0.07471446692943573], [11.24016284942627, -6.545950889587402, -0.09760864078998566], [14.769501686096191, -6.5099945068359375, -0.13117671012878418], [20.63588523864746, -6.450228214263916, -0.18696650862693787], [32.76405334472656, -6.326667308807373, -0.3023112118244171], [40.78327941894531, 11.255937576293945, -0.4029940366744995], [27.72771644592285, 11.122929573059082, -0.2788294553756714], [20.532672882080078, 11.049626350402832, -0.21039997041225433], [15.87995433807373, 11.002224922180176, -0.1661493331193924], [12.553594589233398, 10.968337059020996, -0.13451381027698517], [10.00119686126709, 10.94233226776123, -0.11024104803800583], [7.934273719787598, 10.92127513885498, -0.09058288484811783], [6.1864542961120605, 10.903468132019043, -0.07395919412374496], [4.653331279754639, 10.887848854064941, -0.05937820300459862], [3.264955997467041, 10.87370491027832, -0.046173401176929474], [1.9706776142120361, 10.860518455505371, -0.03386523947119713], [0.7312156558036804, 10.847891807556152, -0.022076567634940147], [-0.4867142140865326, 10.83548355102539, -0.010493926703929901]]",0.0007013462695778668
59,14.522211,"[[-0.0629274994134903, -0.7997835278511047, 0.0016823956975713372], [0.22349980473518372, -6.635756492614746, 0.006896323524415493], [0.9737871885299683, -6.628532409667969, -0.00021957395074423403], [1.7475990056991577, -6.621081829071045, -0.007557601202279329], [2.5669455528259277, -6.613192558288574, -0.015328329056501389], [3.4590132236480713, -6.6046037673950195, -0.023788105696439743], [4.460197448730469, -6.594964027404785, -0.03328399360179901], [5.622897148132324, -6.583768367767334, -0.044310715049505234], [7.027871131896973, -6.570240497589111, -0.05763392895460129], [8.809653282165527, -6.553084373474121, -0.07453383505344391], [11.212677001953125, -6.529946804046631, -0.09732203185558319], [14.737767219543457, -6.496005058288574, -0.13075487315654755], [20.601713180541992, -6.439543724060059, -0.18636628985404968], [32.74319076538086, -6.322638988494873, -0.3015141487121582], [39.008140563964844, 11.238492012023926, -0.38470029830932617], [26.848155975341797, 11.12140941619873, -0.26937615871429443], [20.002479553222656, 11.055495262145996, -0.2044542133808136], [15.519620895385742, 11.012331008911133, -0.16193978488445282], [12.287320137023926, 10.981209754943848, -0.13128496706485748], [9.791391372680664, 10.95717716217041, -0.10761255770921707], [7.760187149047852, 10.93761920928955, -0.08835040032863617], [6.035472393035889, 10.921015739440918, -0.07199431955814362], [4.517241954803467, 10.906394958496094, -0.05759498104453087], [3.1379897594451904, 10.893115043640137, -0.04451426863670349], [1.8484889268875122, 10.880698204040527, -0.032285191118717194], [0.6102260947227478, 10.868775367736816, -0.020541073754429817], [-0.6098245978355408, 10.85702896118164, -0.00897167157381773]]",0.0005257957552461262
60,14.703693,"[[-0.06293526291847229, -0.7997880578041077, 0.0016508864937350154], [0.22277945280075073, -6.61429500579834, 0.006633376702666283], [0.9706977605819702, -6.607493877410889, -0.00044021604117006063], [1.7421602010726929, -6.6004791259765625, -0.0077366637997329235], [2.559138059616089, -6.593050003051758, -0.015463065356016159], [3.448729991912842, -6.584959983825684, -0.023876838386058807], [4.447282791137695, -6.575880527496338, -0.03332114964723587], [5.607156753540039, -6.565332889556885, -0.04429050162434578], [7.009003162384033, -6.552586078643799, -0.0575476810336113], [8.787240028381348, -6.536416053771973, -0.07436641305685043], [11.186328887939453, -6.5146002769470215, -0.09705478698015213], [14.707316398620605, -6.482583045959473, -0.13035640120506287], [20.568891525268555, -6.429281234741211, -0.1857917308807373], [32.723114013671875, -6.318759441375732, -0.3007413148880005], [39.0103645324707, 11.239136695861816, -0.3833235502243042], [26.865758895874023, 11.128702163696289, -0.26846379041671753], [20.02235984802246, 11.066473007202148, -0.20374347269535065], [15.53846263885498, 11.025699615478516, -0.16133464872837067], [12.304211616516113, 10.996289253234863, -0.13074488937854767], [9.80604362487793, 10.973572731018066, -0.10712093114852905], [7.772582054138184, 10.955081939697266, -0.08788932859897614], [6.045612812042236, 10.939376831054688, -0.07155517488718033], [4.525167942047119, 10.925551414489746, -0.05717586353421211], [3.143731117248535, 10.91299057006836, -0.04411083087325096], [1.851987600326538, 10.901243209838867, -0.031892698258161545], [0.6114235520362854, 10.889963150024414, -0.020161399617791176], [-0.6110454201698303, 10.878846168518066, -0.008598746731877327]]",0.0004967368864736515
61,14.852397,"[[-0.06292352825403214, -0.7996417284011841, 0.0016048812540248036], [0.22208033502101898, -6.59365177154541, 0.006252441089600325], [0.9677070379257202, -6.587233066558838, -0.0007802200270816684], [1.7369070053100586, -6.580611228942871, -0.008034629747271538], [2.551574230194092, -6.573598384857178, -0.01571834459900856], [3.4387776851654053, -6.56596040725708, -0.02408634126186371], [4.4347758293151855, -6.557386875152588, -0.03347942233085632], [5.591851711273193, -6.547426223754883, -0.04439346119761467], [6.990588665008545, -6.5353851318359375, -0.05758487433195114], [8.765308380126953, -6.520107269287109, -0.07432407140731812], [11.160385131835938, -6.499488830566406, -0.09691429138183594], [14.676984786987305, -6.469216346740723, -0.1300799548625946], [20.535303115844727, -6.4187846183776855, -0.1853344738483429], [32.69883728027344, -6.314074516296387, -0.300057590007782], [39.01673126220703, 11.240962028503418, -0.38179343938827515], [26.884653091430664, 11.13652229309082, -0.2673690617084503], [20.04254150390625, 11.077620506286621, -0.20283500850200653], [15.557229995727539, 11.039008140563965, -0.160531148314476], [12.320846557617188, 11.011148452758789, -0.13000594079494476], [9.820392608642578, 10.9896240234375, -0.10642364621162415], [7.784657001495361, 10.972098350524902, -0.08722404390573502], [6.055482864379883, 10.957212448120117, -0.07091499119997025], [4.532863140106201, 10.94410514831543, -0.05655284598469734], [3.1492717266082764, 10.932196617126465, -0.0435035303235054], [1.8553546667099, 10.921055793762207, -0.031300924718379974], [0.612568736076355, 10.910357475280762, -0.019579123705625534], [-0.6122100949287415, 10.89981460571289, -0.008027076721191406]]",0.0004809351753225123
62,14.994732,"[[-0.06292674690485, -0.6993372440338135, 0.001434326171875], [0.1476060003042221, -6.574370384216309, 0.006537895184010267], [0.889768660068512, -6.568302631378174, -0.0004433059657458216], [1.653493046760559, -6.5620574951171875, -0.007626685779541731], [2.4602530002593994, -6.555461406707764, -0.015214805491268635], [3.336444616317749, -6.548296928405762, -0.0234568789601326], [4.317075729370117, -6.540278911590576, -0.03268032148480415], [5.452281951904297, -6.530997276306152, -0.043358344584703445], [6.81896448135376, -6.519822120666504, -0.05621448531746864], [8.544082641601562, -6.505716800689697, -0.07243911921977997], [10.856660842895508, -6.4868083000183105, -0.09419277310371399], [14.219985008239746, -6.459307670593262, -0.1258261501789093], [19.739986419677734, -6.414173603057861, -0.17774821817874908], [30.880199432373047, -6.323085784912109, -0.28253665566444397], [40.79279327392578, 11.258546829223633, -0.3968724310398102], [27.80108070373535, 11.15231990814209, -0.2746676206588745], [20.61433982849121, 11.093558311462402, -0.20706988871097565], [15.956849098205566, 11.055476188659668, -0.1632600724697113], [12.622145652770996, 11.028210639953613, -0.1318931132555008], [10.060591697692871, 11.007267951965332, -0.10779853910207748], [7.984440803527832, 10.990288734436035, -0.08827117830514908], [6.22759485244751, 10.97592544555664, -0.07174575328826904], [4.685615539550781, 10.963315963745117, -0.05724288895726204], [3.288455009460449, 10.951892852783203, -0.044100914150476456], [1.9853544235229492, 10.941238403320312, -0.031843528151512146], [0.7368415594100952, 10.9310302734375, -0.0200999453663826], [-0.4905293881893158, 10.920994758605957, -0.008554038591682911]]",0.00047983243366450906
63,15.147579,"[[-0.06293948739767075, -0.699451208114624, 0.001392059144563973], [0.14717207849025726, -6.555213451385498, 0.006139029748737812], [0.8872082233428955, -6.549456596374512, -0.0008044051355682313], [1.6488159894943237, -6.54353141784668, -0.007947806268930435], [2.453420400619507, -6.537271499633789, -0.015495527535676956], [3.3273589611053467, -6.530472755432129, -0.023694492876529694], [4.305581092834473, -6.522862434387207, -0.03287093713879585], [5.438145160675049, -6.51405143737793, -0.043495822697877884], [6.8018341064453125, -6.503442764282227, -0.056287530809640884], [8.523500442504883, -6.490048885345459, -0.0724383071064949], [10.832024574279785, -6.4720892906188965, -0.09409335255622864], [14.190593719482422, -6.445960521697998, -0.12560133635997772], [19.705759048461914, -6.403054714202881, -0.17733624577522278], [30.84743309020996, -6.316376209259033, -0.28185391426086426], [40.803916931152344, 11.261611938476562, -0.3953251838684082], [27.821762084960938, 11.160614967346191, -0.2735387086868286], [20.63506507873535, 11.104705810546875, -0.2061241716146469], [15.975587844848633, 11.068456649780273, -0.16241368651390076], [12.638510704040527, 11.042494773864746, -0.13110961019992828], [10.074555397033691, 11.02254867553711, -0.10705801844596863], [7.9961419105529785, 11.006379127502441, -0.08756037801504135], [6.237112998962402, 10.992693901062012, -0.07105979323387146], [4.693058490753174, 10.980682373046875, -0.056576188653707504], [3.2938332557678223, 10.969796180725098, -0.043449319899082184], [1.9886870384216309, 10.959643363952637, -0.03120662458240986], [0.7381195425987244, 10.94991397857666, -0.019475286826491356], [-0.49139395356178284, 10.940348625183105, -0.007941436022520065]]",0.0004864067436398379
64,15.331678,"[[-0.06293001770973206, -0.6993435621261597, 0.0013514709426090121], [0.1467546969652176, -6.536807537078857, 0.005762405227869749], [0.884742259979248, -6.531344413757324, -0.0011424636468291283], [1.6443209648132324, -6.525721073150635, -0.008247832767665386], [2.446857452392578, -6.519780158996582, -0.015757141634821892], [3.3186209201812744, -6.513326168060303, -0.023913688957691193], [4.294502258300781, -6.506101608276367, -0.03304290771484375], [5.4245195388793945, -6.497735977172852, -0.04361488297581673], [6.785322189331055, -6.487661361694336, -0.056347236037254333], [8.503663063049316, -6.474940776824951, -0.07242386043071747], [10.808249473571777, -6.457879543304443, -0.09398437291383743], [14.16217041015625, -6.433050155639648, -0.12536464631557465], [19.672536849975586, -6.392256259918213, -0.17691881954669952], [30.81515121459961, -6.30976676940918, -0.2811690866947174], [40.81526184082031, 11.26474380493164, -0.39383015036582947], [27.8419189453125, 11.168701171875, -0.27245303988456726], [20.655134201049805, 11.115496635437012, -0.20521166920661926], [15.99367904663086, 11.080986976623535, -0.16159793734550476], [12.654268264770508, 11.056264877319336, -0.1303577721118927], [10.088010787963867, 11.037266731262207, -0.10634719580411911], [8.007404327392578, 11.02186393737793, -0.08688129484653473], [6.246280193328857, 11.008825302124023, -0.07040359079837799], [4.700200080871582, 10.997380256652832, -0.05593982711434364], [3.299018144607544, 10.987006187438965, -0.04282962530851364], [1.9919153451919556, 10.977330207824707, -0.030600013211369514], [0.7393521070480347, 10.968057632446289, -0.018882103264331818], [-0.49222531914711, 10.958940505981445, -0.007358589209616184]]",0.0004946354724897269
65,15.450378,"[[-0.06292904913425446, -0.7997880578041077, 0.0014197921846061945], [0.21953168511390686, -6.518635272979736, 0.004741096403449774], [0.9568571448326111, -6.513447284698486, -0.0021392821799963713], [1.7177561521530151, -6.50809383392334, -0.009239539504051208], [2.523937225341797, -6.502420902252197, -0.016762999817728996], [3.4022555351257324, -6.496241092681885, -0.024958228692412376], [4.388725280761719, -6.48930025100708, -0.034163739532232285], [5.535307884216309, -6.481233596801758, -0.04486320540308952], [6.92221736907959, -6.471475124359131, -0.05780452489852905], [8.683266639709473, -6.459084510803223, -0.07423865795135498], [11.062251091003418, -6.44234561920166, -0.09643760323524475], [14.560181617736816, -6.417734146118164, -0.12907882034778595], [20.40048599243164, -6.376641750335693, -0.1835774928331375], [32.5791015625, -6.290952682495117, -0.2972222864627838], [39.06595230102539, 11.255120277404785, -0.37597885727882385], [26.965482711791992, 11.169981002807617, -0.26306456327438354], [20.122568130493164, 11.121834754943848, -0.19920699298381805], [15.629426956176758, 11.09022045135498, -0.15727996826171875], [12.383794784545898, 11.067383766174316, -0.12699317932128906], [9.874140739440918, 11.049726486206055, -0.10357524454593658], [7.829562187194824, 11.035343170166016, -0.08449588716030121], [6.091919422149658, 11.023117065429688, -0.06828178465366364], [4.561156749725342, 11.012343406677246, -0.05399688705801964], [3.169560432434082, 11.002552032470703, -0.04101131483912468], [1.8676786422729492, 10.993391990661621, -0.02886299043893814], [0.6167624592781067, 10.984590530395508, -0.017190245911478996], [-0.6164686679840088, 10.975914001464844, -0.005680999718606472]]",0.0005001938173241975
66,15.592024,"[[-0.06293769925832748, -0.7998138070106506, 0.0013848493108525872], [0.21897074580192566, -6.501755714416504, 0.004459991119801998], [0.954423189163208, -6.49685001373291, -0.002385215600952506], [1.713449239730835, -6.491786479949951, -0.009449271485209465], [2.517728090286255, -6.486421585083008, -0.016934888437390327], [3.3940367698669434, -6.480576038360596, -0.02509082481265068], [4.37837028503418, -6.474009990692139, -0.034252773970365524], [5.522622108459473, -6.466376781463623, -0.04490325227379799], [6.906888484954834, -6.4571428298950195, -0.05778582766652107], [8.664886474609375, -6.445415496826172, -0.07414855062961578], [11.040311813354492, -6.429570198059082, -0.09625700861215591], [14.534159660339355, -6.406263828277588, -0.12877421081066132], [20.370691299438477, -6.367330074310303, -0.1830955594778061], [32.55377960205078, -6.286060810089111, -0.29648536443710327], [39.07535171508789, 11.257832527160645, -0.37467291951179504], [26.982831954956055, 11.177167892456055, -0.2621265649795532], [20.14011001586914, 11.131522178649902, -0.19843973219394684], [15.64539623260498, 11.101536750793457, -0.15660585463047028], [12.397783279418945, 11.079874992370605, -0.12637926638126373], [9.886110305786133, 11.06312084197998, -0.10300051420927048], [7.839593887329102, 11.049468994140625, -0.08395441621541977], [6.100081443786621, 11.03786563873291, -0.06776431202888489], [4.567498207092285, 11.027642250061035, -0.05349986255168915], [3.174121141433716, 11.01834487915039, -0.04053160920739174], [1.8704392910003662, 11.009650230407715, -0.02839847281575203], [0.6177034378051758, 11.001294136047363, -0.016738278791308403], [-0.6174155473709106, 10.99305534362793, -0.00524230906739831]]",0.000499928136040014
67,15.752007,"[[-0.06293846666812897, -0.7998235821723938, 0.0013571929885074496], [0.21842241287231445, -6.485631942749023, 0.004243888892233372], [0.9520992636680603, -6.4810075759887695, -0.0025668335147202015], [1.7093497514724731, -6.476234436035156, -0.009596748277544975], [2.5117948055267334, -6.471176624298096, -0.01704566925764084], [3.38623046875, -6.465664386749268, -0.025163574144244194], [4.36853551864624, -6.459473133087158, -0.03428371250629425], [5.510572910308838, -6.452274799346924, -0.04488525167107582], [6.892362117767334, -6.4435648918151855, -0.057711560279130936], [8.64753246307373, -6.432502269744873, -0.07400508970022202], [11.019672393798828, -6.417550086975098, -0.09602538496255875], [14.509858131408691, -6.3955512046813965, -0.12842856347560883], [20.34333610534668, -6.358781814575195, -0.18258041143417358], [32.53250503540039, -6.281951904296875, -0.29573455452919006], [39.08177947998047, 11.259675979614258, -0.37344953417778015], [26.998170852661133, 11.183511734008789, -0.26127561926841736], [20.156139373779297, 11.140385627746582, -0.19776038825511932], [15.660213470458984, 11.11204719543457, -0.156026229262352], [12.410873413085938, 11.09156608581543, -0.1258598268032074], [9.897377967834473, 11.075723648071289, -0.1025262400507927], [7.849069118499756, 11.062811851501465, -0.08351291716098785], [6.107805252075195, 11.051836967468262, -0.06734733283519745], [4.573519229888916, 11.042166709899902, -0.053104400634765625], [3.1784493923187256, 11.033370971679688, -0.040153007954359055], [1.8730747699737549, 11.025144577026367, -0.028034552931785583], [0.6185978651046753, 11.01723861694336, -0.016390228644013405], [-0.6183306574821472, 11.009442329406738, -0.004906730726361275]]",0.0004921604652329069
68,15.87324,"[[-0.0629240944981575, -0.799601137638092, 0.0013370132073760033], [0.21790525317192078, -6.470274925231934, 0.004090309143066406], [0.949874758720398, -6.465932846069336, -0.002686996478587389], [1.7054375410079956, -6.461451053619385, -0.00968398991972208], [2.5061850547790527, -6.456701278686523, -0.01709754951298237], [3.3788256645202637, -6.4515252113342285, -0.025178909301757812], [4.3592376708984375, -6.445709705352783, -0.03425705060362816], [5.4991984367370605, -6.438947677612305, -0.044811781495809555], [6.878675937652588, -6.430764675140381, -0.05758575350046158], [8.631213188171387, -6.4203691482543945, -0.07381301373243332], [11.000380516052246, -6.406315326690674, -0.09575103223323822], [14.487359046936035, -6.385631084442139, -0.12803691625595093], [20.318584442138672, -6.351041316986084, -0.18203090131282806], [32.5156135559082, -6.278690814971924, -0.2949730157852173], [39.08493423461914, 11.26058292388916, -0.37232112884521484], [27.01133918762207, 11.18896484375, -0.26052096486091614], [20.170629501342773, 11.148386001586914, -0.19717982411384583], [15.673843383789062, 11.121712684631348, -0.15554110705852509], [12.423041343688965, 11.10242748260498, -0.12544097006320953], [9.907910346984863, 11.087509155273438, -0.10215327888727188], [7.85796594619751, 11.075349807739258, -0.08317042887210846], [6.115106582641602, 11.065011024475098, -0.06703265756368637], [4.579216003417969, 11.055900573730469, -0.052810974419116974], [3.182561159133911, 11.047616004943848, -0.03987865522503853], [1.8755823373794556, 11.039861679077148, -0.02777690812945366], [0.6194620132446289, 11.032411575317383, -0.016145361587405205], [-0.6192073822021484, 11.025064468383789, -0.004675674252212048]]",0.0004761542084657552
69,16.03888,"[[-0.06292980909347534, -0.6993394494056702, 0.0012306213611736894], [0.14494381844997406, -6.45609712600708, 0.0046592713333666325], [0.8739950656890869, -6.452044486999512, -0.0020739363972097635], [1.6247060298919678, -6.44787073135376, -0.009007873013615608], [2.4181995391845703, -6.443459987640381, -0.01633731834590435], [3.280568838119507, -6.438666343688965, -0.024302901700139046], [4.2464423179626465, -6.433297157287598, -0.0332239530980587], [5.365517616271973, -6.42707633972168, -0.0435597226023674], [6.714109420776367, -6.41957950592041, -0.05601570010185242], [8.418497085571289, -6.410104274749756, -0.0717591866850853], [10.70699691772461, -6.397382736206055, -0.09289577603340149], [14.04282283782959, -6.378839015960693, -0.12370678037405014], [19.537248611450195, -6.348295211791992, -0.1744556427001953], [30.700279235839844, -6.286240100860596, -0.2775617241859436], [40.83573913574219, 11.27037239074707, -0.3874315619468689], [27.91638946533203, 11.198553085327148, -0.2681039273738861], [20.735319137573242, 11.158634185791016, -0.2017778754234314], [16.068342208862305, 11.1326904296875, -0.15867233276367188], [12.720484733581543, 11.114079475402832, -0.12774910032749176], [10.145162582397461, 11.099762916564941, -0.10396472364664078], [8.055585861206055, 11.088149070739746, -0.0846637710928917], [6.285730361938477, 11.07830810546875, -0.06831676512956619], [4.731115818023682, 11.069666862487793, -0.053957823663949966], [3.3215084075927734, 11.061829566955566, -0.040936317294836044], [2.0059332847595215, 11.054516792297363, -0.028787460178136826], [0.7447224259376526, 11.047506332397461, -0.017136992886662483], [-0.4958833158016205, 11.040609359741211, -0.005679588299244642]]",0.0004527566637300509
70,16.17185,"[[-0.06292194128036499, -0.799662709236145, 0.0013147353893145919], [0.21694357693195343, -6.441888809204102, 0.0039248657412827015], [0.9457911252975464, -6.438107013702393, -0.002790260361507535], [1.6982516050338745, -6.434202671051025, -0.009722327813506126], [2.4958386421203613, -6.430063724517822, -0.017070617526769638], [3.3652212619781494, -6.425552845001221, -0.025080032646656036], [4.342170715332031, -6.4204840660095215, -0.03408042713999748], [5.478395462036133, -6.414588451385498, -0.04454875737428665], [6.853738307952881, -6.40745210647583, -0.05722038075327873], [8.601663589477539, -6.398382663726807, -0.07332248240709305], [10.965703964233398, -6.386116027832031, -0.09510272741317749], [14.447463035583496, -6.368049621582031, -0.127181738615036], [20.276241302490234, -6.33780574798584, -0.18087901175022125], [32.49346923828125, -6.274413108825684, -0.2934386134147644], [39.08297348022461, 11.260013580322266, -0.370241641998291], [27.031917572021484, 11.197481155395508, -0.2592092454433441], [20.195293426513672, 11.162007331848145, -0.19622424244880676], [15.697746276855469, 11.138669967651367, -0.15478655695915222], [12.444704055786133, 11.12179183959961, -0.12481807172298431], [9.926887512207031, 11.10872745513916, -0.10162235051393509], [7.874093055725098, 11.098075866699219, -0.08270854502916336], [6.1283745765686035, 11.089016914367676, -0.06662685424089432], [4.589625835418701, 11.081033706665039, -0.052450597286224365], [3.190103769302368, 11.073771476745605, -0.03955543413758278], [1.8801897764205933, 11.066974639892578, -0.02748916484415531], [0.6210271716117859, 11.060441970825195, -0.015886612236499786], [-0.6208310127258301, 11.053997993469238, -0.0044464110396802425]]",0.00042359326840452744
